Name,depth,IC
CPT-A27,-34.0568,2.949789816799322
CPT-A27,-34.0768,2.96665806770041
CPT-A27,-34.0968,2.9576941087936803
CPT-A27,-34.1168,2.8736311616406653
CPT-A27,-34.1368,2.7601437739253294
CPT-A27,-34.1568,2.6646513528009463
CPT-A27,-34.1768,2.5450316033273874
CPT-A27,-34.1968,2.391585496633698
CPT-A27,-34.2168,2.24895253506842
CPT-A27,-34.2368,2.157257747740432
CPT-A27,-34.2568,2.110292045529863
CPT-A27,-34.2768,2.1088079998947915
CPT-A27,-34.2968,2.1434429488289237
CPT-A27,-34.3168,2.1924145161436837
CPT-A27,-34.3368,2.25425217949493
CPT-A27,-34.3568,2.3372541099149404
CPT-A27,-34.3768,2.3895452762323863
CPT-A27,-34.3968,2.4008256301273843
CPT-A27,-34.4168,2.3748591180641347
CPT-A27,-34.4368,2.3382190338199074
CPT-A27,-34.4568,2.239637273732251
CPT-A27,-34.4768,2.130035941830262
CPT-A27,-34.4968,2.0352648060188754
CPT-A27,-34.516799999999996,1.9239144439973876
CPT-A27,-34.5368,1.8891014704568752
CPT-A27,-34.5568,1.8721775173606392
CPT-A27,-34.5768,1.8854968839432635
CPT-A27,-34.5968,1.9437961408982858
CPT-A27,-34.6168,2.0277961778858398
CPT-A27,-34.6368,2.1021370498386855
CPT-A27,-34.6568,2.1748219790122505
CPT-A27,-34.6768,2.250141565432638
CPT-A27,-34.6968,2.3192894234707673
CPT-A27,-34.7168,2.3842473759799856
CPT-A27,-34.7368,2.4455208510073647
CPT-A27,-34.7568,2.4778886370365534
CPT-A27,-34.7768,2.5207466605963904
CPT-A27,-34.7968,2.571355250769621
CPT-A27,-34.8168,2.6049685288552715
CPT-A27,-34.8368,2.6414958451245485
CPT-A27,-34.8568,2.6790219597425264
CPT-A27,-34.8768,2.7186549510229727
CPT-A27,-34.8968,2.8117794147450383
CPT-A27,-34.9168,2.954671448094204
CPT-A27,-34.9368,3.0658453845317224
CPT-A27,-34.9568,3.1675632466982306
CPT-A27,-34.9768,3.2615624593847383
CPT-A27,-34.9968,3.3154591154055475
CPT-A27,-35.016799999999996,3.308293351980499
CPT-A28,-1.0552,2.1144619932729687
CPT-A28,-1.0752,2.1653232478327777
CPT-A28,-1.0952,2.198735712754003
CPT-A28,-1.1152,2.224330378201594
CPT-A28,-1.1352,2.2453746749812837
CPT-A28,-1.1551999999999998,2.505613642859121
CPT-A28,-1.1751999999999998,1.944712065333108
CPT-A28,-1.1951999999999998,2.2310993835229658
CPT-A28,-1.2151999999999998,1.6421025636580553
CPT-A28,-1.2351999999999999,1.5421569618420194
CPT-A28,-1.2551999999999999,1.817426179098746
CPT-A28,-1.2752,1.9217498042552277
CPT-A28,-1.2952,1.7782884092929323
CPT-A28,-1.3152,1.1294313683449506
CPT-A28,-1.3352,0.9564410854076763
CPT-A28,-1.3552,1.4245884269872433
CPT-A28,-1.3752,1.3927339766687354
CPT-A28,-1.3952,1.5315276691046462
CPT-A28,-1.4152,1.523187461878347
CPT-A28,-1.4351999999999998,1.5327090635701093
CPT-A28,-1.4551999999999998,1.7255047306380262
CPT-A28,-1.4751999999999998,1.60617370952325
CPT-A28,-1.4951999999999999,1.5667963953794082
CPT-A28,-1.5151999999999999,1.495696708800525
CPT-A28,-1.5352,1.5177708495834532
CPT-A28,-1.5552,1.3809801717338626
CPT-A28,-1.5752,1.4608055139976799
CPT-A28,-1.5952,1.4236179366027761
CPT-A28,-1.6152,1.3363488868844762
CPT-A28,-1.6352,1.4535040177186438
CPT-A28,-1.6551999999999998,1.5673858542232282
CPT-A28,-1.6751999999999998,1.4652605102272682
CPT-A28,-1.6951999999999998,1.5433259213424668
CPT-A28,-1.7151999999999998,1.4183521710888523
CPT-A28,-1.7351999999999999,1.385413978489164
CPT-A28,-1.7551999999999999,1.2123535564974228
CPT-A28,-1.7752,1.204642793135525
CPT-A28,-1.7952,1.2443174541881323
CPT-A28,-1.8152,1.2630923540159467
CPT-A28,-1.8352,1.3044135428778052
CPT-A28,-1.8552,1.264524329804033
CPT-A28,-1.8752,1.1721316481636548
CPT-A28,-1.8952,1.2442491401389772
CPT-A28,-1.9152,1.3269611660896288
CPT-A28,-1.9352,1.4678203060683637
CPT-A28,-1.9552,1.4670410710522515
CPT-A28,-1.9752,1.4223773528865928
CPT-A28,-1.9952,1.4798709429029422
CPT-A28,-2.0151999999999997,1.4555557245147326
CPT-A28,-2.0351999999999997,1.4372871518889427
CPT-A28,-2.0551999999999997,1.457508523746937
CPT-A28,-2.0751999999999997,1.4517660827745147
CPT-A28,-2.0951999999999997,1.4655218636564353
CPT-A28,-2.1151999999999997,1.4554925818940363
CPT-A28,-2.1351999999999998,1.4340335147465066
CPT-A28,-2.1552,1.325627685342515
CPT-A28,-2.1752,1.298187287774993
CPT-A28,-2.1952,1.3293710562014867
CPT-A28,-2.2151999999999994,1.3843524613004314
CPT-A28,-2.2352,1.3293347795153019
CPT-A28,-2.2551999999999994,1.2665264867894037
CPT-A28,-2.2752,1.2628813935173016
CPT-A28,-2.2951999999999995,1.3576733011191144
CPT-A28,-2.3152,1.3616933240197733
CPT-A28,-2.3351999999999995,1.3306777946388586
CPT-A28,-2.3552,1.3124154650082491
CPT-A28,-2.3751999999999995,1.313308593683228
CPT-A28,-2.3952,1.3332762541321885
CPT-A28,-2.4151999999999996,1.321175661087558
CPT-A28,-2.4352,1.289167712562621
CPT-A28,-2.4551999999999996,1.300487658865746
CPT-A28,-2.4751999999999996,1.3064114195152643
CPT-A28,-2.4951999999999996,1.2907886960981567
CPT-A28,-2.5151999999999997,1.3259890022082477
CPT-A28,-2.5351999999999997,1.323686197838914
CPT-A28,-2.5551999999999997,1.3878406371956553
CPT-A28,-2.5751999999999997,1.398859109505683
CPT-A28,-2.5951999999999997,1.40400372891772
CPT-A28,-2.6151999999999997,1.3774939365401109
CPT-A28,-2.6351999999999998,1.3969232499163764
CPT-A28,-2.6552,1.4254504027975328
CPT-A28,-2.6752,1.4449414293777092
CPT-A28,-2.6952,1.4471259036028277
CPT-A28,-2.7151999999999994,1.392996465193103
CPT-A28,-2.7352,1.4418700788477672
CPT-A28,-2.7551999999999994,1.5324238858506711
CPT-A28,-2.7752,1.5575630437031776
CPT-A28,-2.7951999999999995,1.5706033866611773
CPT-A28,-2.8152,1.5972133936086705
CPT-A28,-2.8351999999999995,1.6369546961491117
CPT-A28,-2.8552,1.6535842026326737
CPT-A28,-2.8751999999999995,1.7057711514218619
CPT-A28,-2.8952,1.736225291370586
CPT-A28,-2.9151999999999996,1.7610035336396395
CPT-A28,-2.9352,1.783054906377479
CPT-A28,-2.9551999999999996,1.8216958195960888
CPT-A28,-2.9751999999999996,1.8922548943952073
CPT-A28,-2.9951999999999996,1.980138510482911
CPT-A28,-3.0152,2.063421328970601
CPT-A28,-3.0351999999999997,2.163161064517257
CPT-A28,-3.0552,2.267095842507873
CPT-A28,-3.0751999999999997,2.378410072854916
CPT-A28,-3.0952,2.4420822029612888
CPT-A28,-3.1151999999999997,2.4683494368900956
CPT-A28,-3.1352,2.50684643974191
CPT-A28,-3.1552,2.5469511082992136
CPT-A28,-3.1752000000000002,2.2924182694420616
CPT-A28,-3.1952,2.039297231115524
CPT-A28,-3.2152000000000003,1.9529409530494946
CPT-A28,-3.2352,1.9380440935467644
CPT-A28,-3.2552000000000003,1.9422561906874065
CPT-A28,-3.2752,1.9409300379998558
CPT-A28,-3.2952000000000004,1.9379113393150134
CPT-A28,-3.3152,1.933110844140168
CPT-A28,-3.3351999999999995,1.9407344118979328
CPT-A28,-3.3552,1.9601252942493812
CPT-A28,-3.3751999999999995,1.9781512436248823
CPT-A28,-3.3952,1.999126719833623
CPT-A28,-3.4151999999999996,2.02070390196899
CPT-A28,-3.4352,2.0491481401031244
CPT-A28,-3.4551999999999996,2.0794931830172954
CPT-A28,-3.4752,2.118937914187879
CPT-A28,-3.4951999999999996,2.1608195237013703
CPT-A28,-3.5152,2.208102431071077
CPT-A28,-3.5351999999999997,2.276979791811741
CPT-A28,-3.5552,2.3660510122088887
CPT-A28,-3.5751999999999997,2.470945395259224
CPT-A28,-3.5952,2.59673376190353
CPT-A28,-3.6151999999999997,2.7434187617230683
CPT-A28,-3.6352,2.8785541303361017
CPT-A28,-3.6552,2.9786618984234816
CPT-A28,-3.6752000000000002,3.025196241024453
CPT-A28,-3.6952,3.050652308857416
CPT-A28,-3.7152000000000003,3.0538467518905272
CPT-A28,-3.7352,3.0451652833346126
CPT-A28,-3.7552000000000003,3.0538420719934902
CPT-A28,-3.7752,3.0673634417769096
CPT-A28,-3.7952000000000004,3.0750667430820293
CPT-A28,-3.8152,3.07425588756738
CPT-A28,-3.8351999999999995,3.080468762761314
CPT-A28,-3.8552,3.0860150480793043
CPT-A28,-3.8751999999999995,3.084723602427641
CPT-A28,-3.8952,3.0898665683697355
CPT-A28,-3.9151999999999996,3.111721202904284
CPT-A28,-3.9352,3.1361758776192326
CPT-A28,-3.9551999999999996,3.17190930137806
CPT-A28,-3.9752,3.2105573842366444
CPT-A28,-3.9951999999999996,3.2198179612321454
CPT-A28,-4.0152,3.239807192564785
CPT-A28,-4.0352,3.254438613590144
CPT-A28,-4.0552,3.2855229977048683
CPT-A28,-4.0752,3.318974944878381
CPT-A28,-4.0952,3.354944016099279
CPT-A28,-4.1152,3.398885354103181
CPT-A28,-4.1352,3.447613910951676
CPT-A28,-4.1552,3.471155855511245
CPT-A28,-4.1752,3.4653283841681985
CPT-A28,-4.1952,3.4516658695877953
CPT-A28,-4.2152,3.440587298642685
CPT-A28,-4.2352,3.4234968411706044
CPT-A28,-4.2552,3.401925362658153
CPT-A28,-4.2752,3.3948339107672454
CPT-A28,-4.2952,3.400225321220425
CPT-A28,-4.3152,3.3914169298679884
CPT-A28,-4.3351999999999995,3.3848924815650827
CPT-A28,-4.3552,3.3720664031482737
CPT-A28,-4.3751999999999995,3.3659586058921165
CPT-A28,-4.3952,3.3477209082719646
CPT-A28,-4.4152,3.3451242002784967
CPT-A28,-4.4352,3.326670198638328
CPT-A28,-4.4552,3.3314887706126686
CPT-A28,-4.4752,3.329997551951773
CPT-A28,-4.4952,3.354179987134955
CPT-A28,-4.5152,3.3770488324921852
CPT-A28,-4.5352,3.3938086529941742
CPT-A28,-4.5552,3.411798686838952
CPT-A28,-4.5752,3.4256208937452057
CPT-A28,-4.5952,3.439984114607338
CPT-A28,-4.6152,3.459603202029539
CPT-A28,-4.6352,3.482036242353384
CPT-A28,-4.6552,3.5114786376314986
CPT-A28,-4.6752,3.5174635021808016
CPT-A28,-4.6952,3.507459739764323
CPT-A28,-4.7152,3.519940392171173
CPT-A28,-4.7352,3.5274609749310706
CPT-A28,-4.7552,3.5193259310986416
CPT-A28,-4.7752,3.4888638777069976
CPT-A28,-4.7952,3.4604494016294636
CPT-A28,-4.8152,3.444290682664706
CPT-A28,-4.8351999999999995,3.4261552240406705
CPT-A28,-4.8552,3.4705185771270046
CPT-A28,-4.8751999999999995,3.5664010475887538
CPT-A28,-4.8952,3.637691854332126
CPT-A28,-4.9152,3.677479996930596
CPT-A28,-4.9352,3.682816423357694
CPT-A28,-4.9552,3.6981879213577487
CPT-A28,-4.9752,3.7139165223726343
CPT-A28,-4.9952,3.7252548711983153
CPT-A28,-5.0152,3.738657609990493
CPT-A28,-5.0352,3.7349139874788078
CPT-A28,-5.0552,3.7503904737649356
CPT-A28,-5.0752,3.7518423460035772
CPT-A28,-5.095199999999999,3.6709582329015347
CPT-A28,-5.1152,3.6076199013926398
CPT-A28,-5.135199999999999,3.5483378460978114
CPT-A28,-5.1552,3.5420106818030623
CPT-A28,-5.175199999999999,3.63538594031451
CPT-A28,-5.1952,3.792759662787997
CPT-A28,-5.215199999999999,3.8826602911005335
CPT-A28,-5.2352,3.886880143882149
CPT-A28,-5.255199999999999,3.873135027950007
CPT-A28,-5.2752,3.867282510650436
CPT-A28,-5.2951999999999995,3.873808793516825
CPT-A28,-5.3152,3.8583379146695718
CPT-A28,-5.3351999999999995,3.819550149290927
CPT-A28,-5.3552,3.7737435503828123
CPT-A28,-5.3751999999999995,3.7419049643836626
CPT-A28,-5.3952,3.6880916444886647
CPT-A28,-5.4152,3.667530881945073
CPT-A28,-5.4352,3.6458155602382534
CPT-A28,-5.4552,3.629056102084378
CPT-A28,-5.4752,3.658371104587084
CPT-A28,-5.4952,3.694609902873464
CPT-A28,-5.5152,3.733486139348983
CPT-A28,-5.5352,3.7562123290510705
CPT-A28,-5.5552,3.7558749852004003
CPT-A28,-5.5752,3.7555398911302507
CPT-A28,-5.595199999999999,3.75186411025947
CPT-A28,-5.6152,3.741750522462132
CPT-A28,-5.635199999999999,3.7430776790437483
CPT-A28,-5.6552,3.739599702364191
CPT-A28,-5.675199999999999,3.7268949004593512
CPT-A28,-5.6952,3.714725681962999
CPT-A28,-5.715199999999999,3.705887592316346
CPT-A28,-5.7352,3.7029078936561635
CPT-A28,-5.755199999999999,3.6944542690395874
CPT-A28,-5.7752,3.6902725942596284
CPT-A28,-5.7951999999999995,3.6731623400202604
CPT-A28,-5.8152,3.646688663700361
CPT-A28,-5.8351999999999995,3.619622913672662
CPT-A28,-5.8552,3.598961246355061
CPT-A28,-5.8751999999999995,3.6006766059053574
CPT-A28,-5.8952,3.592295863568902
CPT-A28,-5.9152,3.58375074025329
CPT-A28,-5.9352,3.564552378487914
CPT-A28,-5.9552,3.512952288381479
CPT-A28,-5.9752,3.4616640849473534
CPT-A28,-5.9952,3.4415471688203607
CPT-A28,-6.0152,3.438962819252782
CPT-A28,-6.0352,3.4375914479935203
CPT-A28,-6.0552,3.4433474721790773
CPT-A28,-6.0752,3.448572333281493
CPT-A28,-6.095199999999999,3.4632693628673863
CPT-A28,-6.1152,3.477950507722359
CPT-A28,-6.135199999999999,3.5003174454750994
CPT-A28,-6.1552,3.5448221736171206
CPT-A28,-6.175199999999999,3.573246407849677
CPT-A28,-6.1952,3.583724574687226
CPT-A28,-6.215199999999999,3.5865489784723614
CPT-A28,-6.2352,3.5695245749831233
CPT-A28,-6.255199999999999,3.5558190888684638
CPT-A28,-6.2752,3.537368168873935
CPT-A28,-6.2951999999999995,3.5290833010694436
CPT-A28,-6.3152,3.5485656508753456
CPT-A28,-6.3351999999999995,3.546766167451827
CPT-A28,-6.3552,3.5027152130732873
CPT-A28,-6.3751999999999995,3.487741751448762
CPT-A28,-6.3952,3.501033768070283
CPT-A28,-6.4152,3.5108599203725377
CPT-A28,-6.4352,3.529499549500527
CPT-A28,-6.4552,3.5433682564550155
CPT-A28,-6.4752,3.5732795480804684
CPT-A28,-6.4952,3.5747302172128412
CPT-A28,-6.5152,3.55890611341667
CPT-A28,-6.5352,3.560696330154466
CPT-A28,-6.5552,3.552100399210416
CPT-A28,-6.5752,3.5446950571360176
CPT-A28,-6.595199999999999,3.568013192202436
CPT-A28,-6.6152,3.5939557370258552
CPT-A28,-6.635199999999999,3.6135349275147974
CPT-A28,-6.6552,3.6189070035464046
CPT-A28,-6.675199999999999,3.6109881018799177
CPT-A28,-6.6952,3.5883560095528195
CPT-A28,-6.715199999999999,3.5807866352766164
CPT-A28,-6.7352,3.57686984865727
CPT-A28,-6.755199999999999,3.5890342996520412
CPT-A28,-6.7752,3.594079928588577
CPT-A28,-6.7951999999999995,3.612182848834898
CPT-A28,-6.8152,3.6210097370258665
CPT-A28,-6.8351999999999995,3.6019505844740403
CPT-A28,-6.8552,3.6072396613964437
CPT-A28,-6.8751999999999995,3.6271056769950585
CPT-A28,-6.8952,3.628588367026773
CPT-A28,-6.9152,3.627993373686113
CPT-A28,-6.9352,3.6550652145419127
CPT-A28,-6.9552,3.6854146850949276
CPT-A28,-6.9752,3.6847285188090524
CPT-A28,-6.9952,3.6513140731105254
CPT-A28,-7.0152,3.6383502903680327
CPT-A28,-7.0352,3.6371747943861092
CPT-A28,-7.0552,3.6427368335196877
CPT-A28,-7.0752,3.6504154782839615
CPT-A28,-7.095199999999999,3.6324845321672754
CPT-A28,-7.1152,3.627838114293355
CPT-A28,-7.135199999999999,3.6424848506704572
CPT-A28,-7.1552,3.662615937991241
CPT-A28,-7.175199999999999,3.651550509647572
CPT-A28,-7.1952,3.6460334837856943
CPT-A28,-7.215199999999999,3.6343576623179876
CPT-A28,-7.2352,3.6401316201959104
CPT-A28,-7.255199999999999,3.64809329713935
CPT-A28,-7.2752,3.6496064471546195
CPT-A28,-7.2951999999999995,3.640415477654823
CPT-A28,-7.3152,3.6400456186436165
CPT-A28,-7.3351999999999995,3.66289087521026
CPT-A28,-7.3552,3.7034606209111076
CPT-A28,-7.3751999999999995,3.7208175466246627
CPT-A28,-7.3952,3.699848021067495
CPT-A28,-7.4152,3.6712249204533913
CPT-A28,-7.4352,3.6480115199154395
CPT-A28,-7.4552,3.644413392618723
CPT-A28,-7.4752,3.6672083300163494
CPT-A28,-7.4952,3.6706963194872206
CPT-A28,-7.5152,3.706149660447295
CPT-A28,-7.5352,3.712208533048773
CPT-A28,-7.5552,3.7205543572843696
CPT-A28,-7.5752,3.7335745085093834
CPT-A28,-7.595199999999999,3.757088020423997
CPT-A28,-7.6152,3.753647458438481
CPT-A28,-7.635199999999999,3.7405948598100585
CPT-A28,-7.6552,3.7372216181578666
CPT-A28,-7.675199999999999,3.731471563928082
CPT-A28,-7.6952,3.7353733475597726
CPT-A28,-7.715199999999999,3.7178513719154362
CPT-A28,-7.7352,3.7129096726924677
CPT-A28,-7.755199999999999,3.7098167161955873
CPT-A28,-7.7752,3.7049756299512944
CPT-A28,-7.7951999999999995,3.7085908261633835
CPT-A28,-7.8152,3.718902409911294
CPT-A28,-7.8351999999999995,3.731635102665439
CPT-A28,-7.8552,3.7469283154313437
CPT-A28,-7.8751999999999995,3.7436885741363803
CPT-A28,-7.8952,3.722068136924316
CPT-A28,-7.9152,3.750680990104745
CPT-A28,-7.9352,3.794836940576002
CPT-A28,-7.9552,3.780996845799071
CPT-A28,-7.9752,3.7480845273066623
CPT-A28,-7.9952,3.7096477983834926
CPT-A28,-8.0152,3.7074040284599494
CPT-A28,-8.0352,3.7245096652505563
CPT-A28,-8.0552,3.7355557953548235
CPT-A28,-8.075199999999999,3.735358764492574
CPT-A28,-8.095199999999998,3.734029808372626
CPT-A28,-8.1152,3.7338375071406382
CPT-A28,-8.1352,3.7393196794189727
CPT-A28,-8.155199999999999,3.746034775940457
CPT-A28,-8.175199999999998,3.749317797834282
CPT-A28,-8.1952,3.735317516069894
CPT-A28,-8.2152,3.7187186936735936
CPT-A28,-8.235199999999999,3.7039901178256076
CPT-A28,-8.255199999999999,3.6948521160123886
CPT-A28,-8.2752,3.6840793856075313
CPT-A28,-8.2952,3.677403735772362
CPT-A28,-8.315199999999999,3.674562537146445
CPT-A28,-8.335199999999999,3.674511806343194
CPT-A28,-8.3552,3.6828501356817567
CPT-A28,-8.3752,3.6846714862757075
CPT-A28,-8.395199999999999,3.6845995093621884
CPT-A28,-8.415199999999999,3.675226720467075
CPT-A28,-8.4352,3.6634887984407114
CPT-A28,-8.4552,3.653052698841474
CPT-A28,-8.4752,3.6413297809981744
CPT-A28,-8.495199999999999,3.6332596383356037
CPT-A28,-8.5152,3.634918635514
CPT-A28,-8.5352,3.6333830477694815
CPT-A28,-8.5552,3.6318652883041067
CPT-A28,-8.575199999999999,3.641564756314409
CPT-A28,-8.595199999999998,3.643245195959087
CPT-A28,-8.6152,3.64574311218504
CPT-A28,-8.6352,3.6482492185078854
CPT-A28,-8.655199999999999,3.654945231469062
CPT-A28,-8.675199999999998,3.6739975639304343
CPT-A28,-8.6952,3.696996069178213
CPT-A28,-8.7152,3.713539883097781
CPT-A28,-8.735199999999999,3.734065411051298
CPT-A28,-8.755199999999999,3.7458454075641643
CPT-A28,-8.7752,3.7470140428742096
CPT-A28,-8.7952,3.7229663706383405
CPT-A28,-8.815199999999999,3.6828937363883987
CPT-A28,-8.835199999999999,3.680874545667381
CPT-A28,-8.8552,3.674934556606617
CPT-A28,-8.8752,3.69958947904843
CPT-A28,-8.895199999999999,3.7020206267009126
CPT-A28,-8.915199999999999,3.703878921662114
CPT-A28,-8.9352,3.7105508942564276
CPT-A28,-8.9552,3.716336922962292
CPT-A28,-8.9752,3.719229270882942
CPT-A28,-8.995199999999999,3.7281795084267406
CPT-A28,-9.0152,3.7332141274306703
CPT-A28,-9.0352,3.7260407821586154
CPT-A28,-9.0552,3.7161228845113707
CPT-A28,-9.075199999999999,3.7024181180368494
CPT-A28,-9.095199999999998,3.687978577140575
CPT-A28,-9.115199999999998,3.6802609733379383
CPT-A28,-9.1352,3.7000103093792873
CPT-A28,-9.155199999999999,3.712397493285193
CPT-A28,-9.175199999999998,3.718224370604286
CPT-A28,-9.195199999999998,3.7292818642489136
CPT-A28,-9.2152,3.738581111440954
CPT-A28,-9.235199999999999,3.711203211221415
CPT-A28,-9.255199999999999,3.6653870453662107
CPT-A28,-9.275199999999998,3.6929293793683606
CPT-A28,-9.2952,3.7414585645316665
CPT-A28,-9.315199999999999,3.7805985011128644
CPT-A28,-9.335199999999999,3.8154365499429512
CPT-A28,-9.355199999999998,3.825438578411805
CPT-A28,-9.3752,3.830850288365585
CPT-A28,-9.395199999999999,3.8094123235552164
CPT-A28,-9.415199999999999,3.7803756450265253
CPT-A28,-9.435199999999998,3.774308696025898
CPT-A28,-9.4552,3.784822286661977
CPT-A28,-9.4752,3.7904925006547567
CPT-A28,-9.495199999999999,3.755712248442623
CPT-A28,-9.515199999999998,3.6934924263613294
CPT-A28,-9.5352,3.6756661877030847
CPT-A28,-9.5552,3.684089267418205
CPT-A28,-9.575199999999999,3.690692818616648
CPT-A28,-9.595199999999998,3.692418791925081
CPT-A28,-9.615199999999998,3.708185688539996
CPT-A28,-9.6352,3.72562427864369
CPT-A28,-9.655199999999999,3.740989309712269
CPT-A28,-9.675199999999998,3.7601513638782125
CPT-A28,-9.695199999999998,3.779310777595246
CPT-A28,-9.7152,3.760780465873108
CPT-A28,-9.735199999999999,3.763226636888716
CPT-A28,-9.755199999999999,3.7447023176664684
CPT-A28,-9.775199999999998,3.734077829615385
CPT-A28,-9.7952,3.6944848121818508
CPT-A28,-9.815199999999999,3.669394850188972
CPT-A28,-9.835199999999999,3.6652610964024843
CPT-A28,-9.855199999999998,3.6668502553161915
CPT-A28,-9.8752,3.660664032702493
CPT-A28,-9.895199999999999,3.702869308057025
CPT-A28,-9.915199999999999,3.7603814516620364
CPT-A28,-9.935199999999998,3.7992363305215076
CPT-A28,-9.9552,3.8312377804093534
CPT-A28,-9.9752,3.8575870873971185
CPT-A28,-9.995199999999999,3.8648732511349477
CPT-A28,-10.015199999999998,3.8548744921498432
CPT-A28,-10.0352,3.861291248353668
CPT-A28,-10.0552,3.831162267124732
CPT-A28,-10.075199999999999,3.8165653712331324
CPT-A28,-10.095199999999998,3.786452532100438
CPT-A28,-10.115199999999998,3.7726580902439295
CPT-A28,-10.1352,3.7666348350308967
CPT-A28,-10.155199999999999,3.7606881955809155
CPT-A28,-10.175199999999998,3.7380459035797897
CPT-A28,-10.195199999999998,3.7301138643104235
CPT-A28,-10.2152,3.7009962284525386
CPT-A28,-10.235199999999999,3.700180569315998
CPT-A28,-10.255199999999999,3.7084790956277214
CPT-A28,-10.275199999999998,3.707640673596855
CPT-A28,-10.2952,3.709091946761482
CPT-A28,-10.315199999999999,3.7082557632001554
CPT-A28,-10.335199999999999,3.7119977481801434
CPT-A28,-10.355199999999998,3.727397339188625
CPT-A28,-10.3752,3.7431602832450594
CPT-A28,-10.395199999999999,3.7470480515546876
CPT-A28,-10.415199999999999,3.758312197188521
CPT-A28,-10.435199999999998,3.7697628431625256
CPT-A28,-10.4552,3.7637392555374434
CPT-A28,-10.4752,3.767710447576815
CPT-A28,-10.495199999999999,3.7592702165155925
CPT-A28,-10.515199999999998,3.7389860423701307
CPT-A28,-10.5352,3.7428263515948674
CPT-A28,-10.5552,3.7264323421788785
CPT-A28,-10.575199999999999,3.723153037820301
CPT-A28,-10.595199999999998,3.7269993094591616
CPT-A28,-10.615199999999998,3.726084866154981
CPT-A28,-10.6352,3.747771581978609
CPT-A28,-10.655199999999999,3.7397381320006664
CPT-A28,-10.675199999999998,3.715811691459479
CPT-A28,-10.695199999999998,3.7104925118144734
CPT-A28,-10.7152,3.716398012381664
CPT-A28,-10.735199999999999,3.7254912746643734
CPT-A28,-10.755199999999999,3.7447907140280523
CPT-A28,-10.775199999999998,3.7241572551494952
CPT-A28,-10.7952,3.7148525834877755
CPT-A28,-10.815199999999999,3.699792036316685
CPT-A28,-10.835199999999999,3.6970810757725867
CPT-A28,-10.855199999999998,3.696392934077231
CPT-A28,-10.8752,3.7139793632342926
CPT-A28,-10.895199999999999,3.7341794196970297
CPT-A28,-10.915199999999999,3.7271973029645187
CPT-A28,-10.935199999999998,3.730707436864944
CPT-A28,-10.9552,3.7474169677124207
CPT-A28,-10.9752,3.7487903730888936
CPT-A28,-10.995199999999999,3.7301066867473858
CPT-A28,-11.015199999999998,3.7248977881203444
CPT-A28,-11.0352,3.713299208416259
CPT-A28,-11.0552,3.701957200928746
CPT-A28,-11.075199999999999,3.690860669871219
CPT-A28,-11.095199999999998,3.695508355784593
CPT-A28,-11.115199999999998,3.7074660420637864
CPT-A28,-11.1352,3.696830724250373
CPT-A28,-11.155199999999999,3.682557406167349
CPT-A28,-11.175199999999998,3.6900600674807453
CPT-A28,-11.195199999999998,3.698987021796902
CPT-A28,-11.2152,3.702190830522608
CPT-A28,-11.235199999999999,3.7073503037088194
CPT-A28,-11.255199999999999,3.7184613674072
CPT-A28,-11.275199999999998,3.733810415657483
CPT-A28,-11.2952,3.7314534609805037
CPT-A28,-11.315199999999999,3.736911341686009
CPT-A28,-11.335199999999999,3.7563277525120387
CPT-A28,-11.355199999999998,3.741009834317822
CPT-A28,-11.3752,3.710367665490345
CPT-A28,-11.395199999999999,3.6906218049227983
CPT-A28,-11.415199999999999,3.7013456936936784
CPT-A28,-11.435199999999998,3.696460433646089
CPT-A28,-11.4552,3.701616804855041
CPT-A28,-11.4752,3.7087721024144766
CPT-A28,-11.495199999999999,3.7022318636143914
CPT-A28,-11.515199999999998,3.678744637783013
CPT-A28,-11.5352,3.65201222606824
CPT-A28,-11.5452,3.6479257362900066
CPT-A28,-11.565199999999999,3.6509381335223474
CPT-A28,-11.585199999999999,3.667707090252278
CPT-A28,-11.605199999999998,3.672518994555215
CPT-A28,-11.6252,3.688312331689926
CPT-A28,-11.645199999999999,3.6913996225035737
CPT-A28,-11.665199999999999,3.6907926788890264
CPT-A28,-11.685199999999998,3.6856927183439883
CPT-A28,-11.7052,3.6832147747406037
CPT-A28,-11.7252,3.6926725259626303
CPT-A28,-11.745199999999999,3.6728239496353936
CPT-A28,-11.765199999999998,3.666820949643167
CPT-A28,-11.7852,3.6626595110060913
CPT-A28,-11.8052,3.6731254323470326
CPT-A28,-11.825199999999999,3.696373007242333
CPT-A28,-11.845199999999998,3.697625186617315
CPT-A28,-11.865199999999998,3.67662125418081
CPT-A28,-11.8852,3.683340394292863
CPT-A28,-11.905199999999999,3.6975962747241344
CPT-A28,-11.925199999999998,3.7102479198973204
CPT-A28,-11.945199999999998,3.7184770198252943
CPT-A28,-11.9652,3.733856674518363
CPT-A28,-11.985199999999999,3.7496081749242762
CPT-A28,-12.005199999999999,3.7313236954852087
CPT-A28,-12.025199999999998,3.738890891698478
CPT-A28,-12.0452,3.74653025869531
CPT-A28,-12.065199999999999,3.771842846637198
CPT-A28,-12.085199999999999,3.766406987169071
CPT-A28,-12.105199999999998,3.7765689965755356
CPT-A28,-12.1252,3.7668448436238093
CPT-A28,-12.145199999999999,3.761621905997984
CPT-A28,-12.165199999999999,3.7543195921995856
CPT-A28,-12.185199999999998,3.734607618067958
